Timestamp,Emitter_ID,Radar_Function,RF_MHz,PW_us,PRI_us,Amplitude_dB,DOA_deg,Location_MGRS
2025-11-24 20:46:49,9,Coastal Defense,8080.434455,1.46256965,104.4978708,13.90849194,190.3618269,51SUA399218
2025-12-08 08:26:33,2,Short-Range Fire Control / Tracking,10439.71746,0.01,77.15240601,3.430470699,121.5231569,50RPP298191
2025-12-12 11:19:56,2,Short-Range Fire Control / Tracking,10562.80457,0.104289784,98.68562437,9.388500094,114.2759887,50RPP298191
2025-11-26 22:45:31,6,Early Warning,9165.077455,5.088809877,453.2820167,10.71361857,4.745678121,52SDG142415
2025-11-30 03:59:13,9,Coastal Defense,8123.821488,1.827234536,128.5926283,14.8289602,221.5815731,51SUA399218
2025-12-11 13:48:20,10,Long-Range Tracking / Weather,11161.33696,1.058467738,800.4701864,9.430351699,328.8111203,50RQU166267
2025-12-01 18:01:40,8,Medium-Range Search / Ground Mapping,9741.483249,1.4741034,446.5809713,14.02688207,84.9134337,51RWL215712
2025-12-15 00:00:37,4,Target Acquisition / Tracking,9817.526341,1.112430834,123.4989555,16.18664734,7.617224,51SUT770698
2025-12-06 22:42:19,4,Target Acquisition / Tracking,9816.088076,0.954742411,119.4080638,19.01873671,7.178839936,51SUT770698
2025-11-22 13:54:32,9,Coastal Defense,8064.554183,2.023185994,136.2945115,11.66922021,203.5587189,51SUA399218
2025-11-26 20:57:27,10,Long-Range Tracking / Weather,11126.07591,1.086427151,803.622091,2.264573337,348.1287255,50RQU166267
2025-11-21 11:41:25,9,Coastal Defense,8075.26583,2.594007463,135.799312,8.585032202,211.5700082,51SUA399218
2025-12-10 21:44:34,2,Short-Range Fire Control / Tracking,10526.66783,0.71183575,100.8955563,0.982808836,123.2040337,50RPP298191
2025-11-21 12:06:03,9,Coastal Defense,8065.948248,1.769213329,106.9660407,8.881877678,181.2086477,51SUA399218
2025-12-02 13:02:21,8,Medium-Range Search / Ground Mapping,9773.268806,3.456945789,343.5117803,20.49171867,84.15104031,51RWL215712
2025-12-13 03:40:38,6,Early Warning,9180.555072,5.012720671,451.5976263,14.69717269,23.01765805,52SDG142415
2025-11-28 16:07:17,5,Air Traffic Control,11277.74734,0.01,771.3551396,14.20260275,303.8874038,51RWJ270490
2025-11-27 06:16:52,2,Short-Range Fire Control / Tracking,10562.87181,0.986729997,101.1858159,4.229417946,110.7388692,50RPP298191
2025-11-21 14:19:45,1,Medium-Range Surveillance,9268.012338,3.651178209,206.2352698,15.06071493,46.9173532,51SXS985510
2025-11-21 04:54:54,2,Short-Range Fire Control / Tracking,10483.04536,0.186099942,97.61215768,7.474008985,100.0984907,50RPP298191
2025-11-29 07:32:14,6,Early Warning,9222.95241,4.312996437,442.7502575,13.66025981,-2.469218846,52SDG142415
2025-12-02 07:28:48,7,Target Illumination,10405.93098,1.573025917,45.62837752,5.753242494,190.6825121,51STV518067
2025-11-20 12:58:48,5,Air Traffic Control,11186.81994,0.800975432,840.5390045,12.05683426,301.8303431,51RWJ270490
2025-11-25 06:48:14,6,Early Warning,9229.967987,4.560899672,452.9805926,13.70079739,28.74433698,52SDG142415
2025-11-30 06:16:36,9,Coastal Defense,7989.855457,1.314876334,107.971596,16.72021495,213.3135508,51SUA399218
2025-12-10 08:34:13,6,Early Warning,9218.408005,5.235081727,448.0008818,15.82558664,10.46599288,52SDG142415
2025-11-29 07:32:55,5,Air Traffic Control,11268.05753,0.6649252,760.5650538,4.459375993,340.8322158,51RWJ270490
2025-12-17 13:45:03,3,Naval/Ground Surveillance,8131.630247,1.426193006,494.9095319,3.147304767,302.0290114,51SVV045197
2025-12-06 16:38:55,5,Air Traffic Control,11293.49852,0.126165783,833.9106866,-0.310818987,322.5803394,51RWJ270490
2025-12-08 08:00:07,10,Long-Range Tracking / Weather,11212.71444,1.824894085,784.6761938,7.730450011,357.759194,50RQU166267
2025-12-03 05:55:37,1,Medium-Range Surveillance,9193.92427,4.285674624,190.1223693,21.1925361,29.62794417,51SXS985510
2025-12-15 14:04:21,6,Early Warning,9176.30538,4.475828929,445.6509955,14.15226951,19.8207803,52SDG142415
2025-12-11 09:09:00,1,Medium-Range Surveillance,9216.00464,3.355359513,191.2460776,7.459813217,37.13498659,51SXS985510
2025-12-05 16:28:19,3,Naval/Ground Surveillance,8153.581857,1.339903876,312.3080165,13.55936346,290.8517413,51SVV045197
2025-12-09 15:27:01,9,Coastal Defense,8050.200541,1.83228312,132.5234086,13.19113772,218.8818513,51SUA399218
2025-11-29 15:39:40,9,Coastal Defense,8056.545716,1.599222462,136.7764317,15.83501835,204.0719007,51SUA399218
2025-12-11 06:59:37,5,Air Traffic Control,11263.00401,0.13189125,781.1397034,9.469232587,321.7591962,51RWJ270490
2025-11-20 18:57:12,1,Medium-Range Surveillance,9248.319212,3.509142795,208.7297033,26.0070103,43.12300677,51SXS985510
2025-12-12 04:54:09,3,Naval/Ground Surveillance,8156.268022,1.729572066,412.3036077,10.772918,282.9590292,51SVV045197
2025-12-16 19:33:16,7,Target Illumination,10509.47423,2.256563476,56.0491828,9.791761919,196.8454297,51STV518067
2025-12-07 13:42:24,9,Coastal Defense,8045.436524,1.066233828,114.4233132,8.680115468,193.1324598,51SUA399218
2025-12-12 21:41:24,5,Air Traffic Control,11253.46428,0.533342911,841.7657146,-3.241532001,314.8922809,51RWJ270490
2025-12-09 21:56:05,6,Early Warning,9266.639524,5.018215672,447.6259678,23.16707915,18.88214137,52SDG142415
2025-11-20 21:55:13,8,Medium-Range Search / Ground Mapping,9763.993546,3.009109952,340.5620419,12.53164028,100.0411604,51RWL215712
2025-11-22 16:21:26,9,Coastal Defense,8080.208292,2.328245268,129.4572885,25.51371847,203.0920933,51SUA399218
2025-12-05 16:11:59,1,Medium-Range Surveillance,9264.57919,3.651338095,199.4878363,14.49643593,51.39336818,51SXS985510
2025-11-29 15:08:19,2,Short-Range Fire Control / Tracking,10538.23118,1.338345985,103.319161,9.594818675,92.5093912,50RPP298191
2025-11-28 13:09:15,9,Coastal Defense,8045.424264,1.866633511,111.0436583,15.47044973,222.7320346,51SUA399218
2025-11-25 20:21:23,7,Target Illumination,10428.94174,1.690616519,44.90622338,13.9230795,180.5797007,51STV518067
2025-12-04 11:11:40,2,Short-Range Fire Control / Tracking,10652.1266,0.088351877,,5.988883018,104.6077563,50RPP298191
2025-11-26 08:26:18,5,Air Traffic Control,11215.95921,0.286178784,757.1462,9.468480601,326.0469746,51RWJ270490
2025-12-01 15:05:43,7,Target Illumination,10406.39749,2.07797902,54.74749871,9.828369229,181.5640576,51STV518067
2025-11-27 11:31:27,2,Short-Range Fire Control / Tracking,10535.6329,1.927950833,77.40211926,8.193599445,115.2510704,50RPP298191
2025-12-13 14:08:12,5,Air Traffic Control,11224.09818,0.711473943,838.5039958,6.484880648,322.6654979,51RWJ270490
2025-12-11 22:22:38,6,Early Warning,9296.548706,4.833419544,455.4734464,18.94503755,12.90949797,52SDG142415
2025-12-17 03:41:16,1,Medium-Range Surveillance,9209.454438,4.237867045,202.1053287,10.81514576,35.62512682,51SXS985510
2025-12-14 18:18:52,5,Air Traffic Control,11141.81236,0.895108231,802.9350446,8.193210654,280.5435111,51RWJ270490
2025-11-20 10:56:45,1,Medium-Range Surveillance,9173.362077,3.781929682,199.9203923,18.53740811,46.08014101,51SXS985510
2025-12-15 03:48:42,2,Short-Range Fire Control / Tracking,10489.61854,0.01,76.4354919,11.16912801,110.8445343,50RPP298191
2025-12-14 16:55:44,2,Short-Range Fire Control / Tracking,10516.61625,0.704548434,51.18933021,9.940459862,110.4277395,50RPP298191
2025-12-13 16:49:47,2,Short-Range Fire Control / Tracking,10450.60929,0.450257342,73.92200871,9.802597534,95.47289169,50RPP298191
2025-12-05 15:36:54,10,Long-Range Tracking / Weather,11181.36508,1.363957171,796.9099256,9.976267812,343.1199204,50RQU166267
2025-12-18 12:23:42,6,Early Warning,9197.339371,5.126589456,449.4970108,11.05570551,16.33551886,52SDG142415
2025-12-02 19:32:11,1,Medium-Range Surveillance,9278.570043,2.963495337,203.6259592,15.87070338,30.29311257,51SXS985510
2025-11-21 07:27:25,6,Early Warning,9297.589381,5.180145678,397.6490888,16.67350122,5.084267605,52SDG142415
2025-12-19 03:47:33,6,Early Warning,9141.675533,5.284409205,399.0920115,13.84959414,31.49721377,52SDG142415
2025-12-12 18:23:51,5,Air Traffic Control,11210.11788,0.58861334,846.345624,1.37483893,328.6847789,51RWJ270490
2025-12-10 11:56:31,9,Coastal Defense,7999.875203,1.259502225,117.3524711,12.161241,224.7881876,51SUA399218
2025-11-27 09:57:50,5,Air Traffic Control,11226.57961,0.784477739,830.2971312,2.870634722,298.348493,51RWJ270490
2025-12-09 03:04:00,8,Medium-Range Search / Ground Mapping,9758.324338,1.649074538,403.1782541,18.12704201,104.0936605,51RWL215712
2025-11-29 03:52:48,10,Long-Range Tracking / Weather,11128.14527,0.418647729,809.8563322,11.66428862,328.3828227,50RQU166267
2025-11-22 06:39:37,8,Medium-Range Search / Ground Mapping,9760.047814,2.696450535,353.3262336,5.893323113,100.4293163,51RWL215712
2025-12-05 12:48:56,2,Short-Range Fire Control / Tracking,10529.81196,1.03394108,72.91496599,10.75727681,115.0094888,50RPP298191
2025-12-04 00:25:03,5,Air Traffic Control,11148.16034,0.618773156,821.0795809,6.65739286,297.1027664,51RWJ270490
2025-12-02 07:52:52,9,Coastal Defense,8061.710505,1.641823853,135.2884362,23.6298741,235.9227479,51SUA399218
2025-12-14 01:40:30,6,Early Warning,9314.764599,4.366313506,396.67031,13.3132715,-0.911704675,52SDG142415
2025-11-20 01:44:46,6,Early Warning,9337.788586,4.981318449,451.4817383,16.09683438,-4.066166071,52SDG142415
2025-11-26 21:11:04,1,Medium-Range Surveillance,9190.474168,2.934438825,204.9890552,18.02323832,34.13727526,51SXS985510
2025-12-07 13:38:47,8,Medium-Range Search / Ground Mapping,9708.493604,3.216572983,390.9999331,13.53405774,90.19329442,51RWL215712
2025-12-01 14:48:25,8,Medium-Range Search / Ground Mapping,9840.197016,2.513344422,403.5557543,32.11136996,97.07953635,51RWL215712
2025-12-15 23:14:20,9,Coastal Defense,8056.478957,2.28354813,128.0220171,10.74608091,210.0993632,51SUA399218
2025-11-26 00:13:23,7,Target Illumination,10451.81526,2.430972125,48.44262803,3.44102443,186.0552227,51STV518067
2025-12-06 18:51:13,2,Short-Range Fire Control / Tracking,10592.07907,1.269747023,74.74867342,-1.643143704,109.8397825,50RPP298191
2025-12-01 02:14:40,2,Short-Range Fire Control / Tracking,10479.09688,1.323892536,49.46719246,11.77610286,133.7133539,50RPP298191
2025-12-10 23:43:26,5,Air Traffic Control,11142.53935,0.01,783.1668356,0.201460814,326.2345969,51RWJ270490
2025-12-14 15:21:37,7,Target Illumination,10521.81185,1.243755273,50.2660872,10.34722963,175.5294669,51STV518067
2025-11-25 08:27:17,3,Naval/Ground Surveillance,8176.741718,1.411060525,423.1440505,20.70742563,277.8517761,51SVV045197
2025-12-18 13:24:56,2,Short-Range Fire Control / Tracking,10541.29495,1.219916731,74.52597142,8.977027374,76.17291299,50RPP298191
2025-12-12 20:51:25,5,Air Traffic Control,11143.81724,0.01,792.1128927,-1.208661887,305.1148771,51RWJ270490
2025-11-28 02:17:40,6,Early Warning,9158.922986,4.827310979,392.1156465,7.228753187,0.454040255,52SDG142415
2025-12-05 23:53:25,5,Air Traffic Control,11198.79931,1.000012014,813.9859296,11.47112196,273.2551758,51RWJ270490
2025-11-23 22:41:06,3,Naval/Ground Surveillance,8161.990655,2.687962476,477.7105339,13.76089468,282.4862486,51SVV045197
2025-12-14 06:29:21,2,Short-Range Fire Control / Tracking,10404.85525,1.038069649,52.86320332,5.713322333,109.7346773,50RPP298191
2025-12-10 10:26:33,8,Medium-Range Search / Ground Mapping,9833.618815,2.990108747,399.4936818,19.18242519,77.43222136,51RWL215712
2025-12-15 16:21:53,6,Early Warning,9290.567439,5.17226812,446.6672133,12.79771078,11.71265773,52SDG142415
2025-12-07 15:51:05,7,Target Illumination,10450.30803,2.257967876,52.60198318,2.401595353,209.8358896,51STV518067
2025-12-09 17:40:33,3,Naval/Ground Surveillance,8074.178542,1.614780402,402.5158323,11.30656703,266.4257664,51SVV045197
2025-11-28 16:16:49,3,Naval/Ground Surveillance,8150.166349,0.93924098,370.2272506,2.411175214,257.6858928,51SVV045197
2025-12-08 00:12:06,6,Early Warning,9221.467367,4.688643477,398.9932612,13.40681141,29.07739322,52SDG142415
2025-12-18 20:23:44,1,Medium-Range Surveillance,9153.612062,5.058677031,195.5323851,14.31175522,60.48091757,51SXS985510
2025-11-20 16:24:24,3,Naval/Ground Surveillance,8107.375777,1.300131002,341.7573326,7.654917346,271.2632969,51SVV045197
2025-12-02 08:04:45,1,Medium-Range Surveillance,9238.393289,2.829731856,198.8752063,8.439581527,54.43678125,51SXS985510
2025-11-21 20:19:47,8,Medium-Range Search / Ground Mapping,9691.499314,2.53197669,403.5299322,19.91813219,105.3056889,51RWL215712
2025-12-14 15:46:45,7,Target Illumination,10380.68443,1.279499671,53.5636262,4.842827216,195.7842476,51STV518067
2025-11-21 19:18:24,1,Medium-Range Surveillance,9175.482868,3.751731496,199.8458378,7.918753939,35.4893359,51SXS985510
2025-12-10 20:40:56,2,Short-Range Fire Control / Tracking,10506.3738,1.493354445,52.10675474,7.440570016,101.0917327,50RPP298191
2025-12-15 20:30:40,9,Coastal Defense,8060.826961,1.494636858,118.1196165,29.52035092,241.8596297,51SUA399218
2025-11-24 02:30:42,2,Short-Range Fire Control / Tracking,10580.41125,1.71693402,72.71447049,7.519833697,116.0981503,50RPP298191
2025-12-07 00:02:57,8,Medium-Range Search / Ground Mapping,9751.867303,2.877084991,403.8098465,9.984413338,87.88620247,51RWL215712
2025-12-05 12:12:15,5,Air Traffic Control,11297.62812,0.245447102,811.9159278,4.656820705,296.5174171,51RWJ270490
2025-12-06 14:22:13,6,Early Warning,9204.004221,4.634999537,447.3736272,5.238022226,15.83423064,52SDG142415
2025-12-13 05:18:12,1,Medium-Range Surveillance,9229.750362,3.363714356,207.1446621,20.02180483,28.79956769,51SXS985510
2025-12-15 22:16:09,7,Target Illumination,10522.01928,2.146663978,49.70586429,7.552848309,192.1924631,51STV518067
2025-12-13 17:43:30,8,Medium-Range Search / Ground Mapping,9821.789644,3.037729249,450.6517224,10.59725255,76.59867456,51RWL215712
2025-11-28 02:46:50,6,Early Warning,9252.078261,4.307938031,393.7577748,18.61115028,17.23616285,52SDG142415
2025-12-10 06:25:15,7,Target Illumination,10401.87412,0.676763449,44.34048156,8.671608093,178.6836027,51STV518067
2025-12-16 05:18:25,9,Coastal Defense,8025.038093,2.068322927,134.4525688,7.592411348,240.2570626,51SUA399218
2025-11-25 14:46:34,7,Target Illumination,10384.95902,2.370851126,51.64020873,7.880214768,189.7506151,51STV518067
2025-12-09 10:04:16,6,Early Warning,9340.107591,4.989224939,385.31277,12.84959278,31.83048007,52SDG142415
2025-12-14 23:13:20,3,Naval/Ground Surveillance,8142.927608,1.816033375,430.3937706,17.75689973,290.0436867,51SVV045197
2025-12-15 16:26:07,6,Early Warning,9240.433699,5.977363941,396.0852141,24.04454464,13.33209926,52SDG142415
2025-12-14 15:50:39,6,Early Warning,9296.249098,5.428174401,400.5868638,17.94538633,21.54768813,52SDG142415
2025-12-11 05:21:40,6,Early Warning,9278.869001,5.008191832,442.7315913,17.73056897,34.11396896,52SDG142415
2025-11-26 20:27:27,6,Early Warning,9292.01327,5.034425222,449.4573098,14.73451674,23.40692529,52SDG142415
2025-11-22 12:52:46,9,Coastal Defense,8065.381419,1.471253336,114.0871237,13.47688331,210.0370164,51SUA399218
2025-12-07 21:38:39,8,Medium-Range Search / Ground Mapping,9660.699926,3.186987711,346.8512193,11.48074316,95.73689089,51RWL215712
2025-11-29 19:20:35,5,Air Traffic Control,11200.41541,0.01,782.2037914,9.012841738,299.7183711,51RWJ270490
2025-12-15 06:15:59,6,Early Warning,9316.564699,5.143258691,461.4694011,6.280330884,21.51893822,52SDG142415
2025-12-01 01:01:34,9,Coastal Defense,8039.703523,2.242003637,138.3872911,21.5795306,233.8580394,51SUA399218
2025-11-24 08:27:43,9,Coastal Defense,8065.913316,1.921259986,106.9002296,13.19607288,237.3456817,51SUA399218
2025-12-10 11:07:54,8,Medium-Range Search / Ground Mapping,9833.656916,2.433489982,355.3146071,18.43030309,75.57529955,51RWL215712
2025-12-13 13:02:48,6,Early Warning,9232.130428,4.558086321,405.436145,11.58862425,4.381884871,52SDG142415
2025-12-19 07:20:36,9,Coastal Defense,8007.247218,1.610661302,98.37279127,2.620490791,213.1239592,51SUA399218
2025-11-20 09:40:14,1,Medium-Range Surveillance,9260.722164,4.144108773,198.634749,19.1635561,32.48124151,51SXS985510
2025-12-03 13:50:33,9,Coastal Defense,8087.508408,1.910186119,126.0457332,11.06596741,207.0754348,51SUA399218
2025-12-18 17:56:35,1,Medium-Range Surveillance,9187.340475,3.576955424,202.9566097,21.64429696,36.07505508,51SXS985510
2025-11-28 23:07:47,2,Short-Range Fire Control / Tracking,10485.45577,0.595007614,98.69755709,11.29335703,119.2476334,50RPP298191
2025-12-03 22:16:09,9,Coastal Defense,8113.879865,1.132576698,105.2789528,14.56058956,213.2501384,51SUA399218
2025-12-02 00:54:05,3,Naval/Ground Surveillance,8040.158627,1.776118197,331.5739431,10.72343082,254.4835289,51SVV045197
2025-11-21 02:06:34,3,Naval/Ground Surveillance,8112.950455,2.488918625,393.6428137,15.67107304,273.3889121,51SVV045197
2025-12-17 09:33:50,7,Target Illumination,10386.53123,2.186588613,53.71478023,13.17116091,203.5216503,51STV518067
2025-11-29 01:42:51,4,Target Acquisition / Tracking,9928.0669,3.455586565,114.8427261,17.98262276,46.10192458,51SUT770698
2025-12-10 21:26:48,6,Early Warning,9287.517304,5.018614623,396.9362557,10.96083332,2.270629704,52SDG142415
2025-11-27 16:13:22,2,Short-Range Fire Control / Tracking,10526.73428,1.032025472,100.7300199,7.266542261,117.5939941,50RPP298191
2025-12-05 03:54:33,2,Short-Range Fire Control / Tracking,10501.27017,0.66539198,100.8684044,8.041615877,95.78147793,50RPP298191
2025-12-06 09:09:51,2,Short-Range Fire Control / Tracking,10458.9161,1.061394835,50.46750616,6.32809323,97.0756907,50RPP298191
2025-11-22 16:27:24,3,Naval/Ground Surveillance,8100.351674,1.730183597,452.7533609,14.30524845,270.1286535,51SVV045197
2025-12-15 03:26:48,6,Early Warning,9253.702582,4.842457485,388.7499002,20.37222581,26.18595503,52SDG142415
2025-12-07 08:37:30,3,Naval/Ground Surveillance,8094.460493,1.25361671,477.2089609,14.86643591,301.6443522,51SVV045197
2025-12-10 03:10:32,5,Air Traffic Control,11228.64125,0.415387429,824.5560856,2.879709086,314.1463228,51RWJ270490
2025-11-25 04:04:00,5,Air Traffic Control,11233.35116,0.664688519,840.614428,11.23894747,296.1966957,51RWJ270490
2025-12-09 15:46:49,3,Naval/Ground Surveillance,8088.558957,2.388725183,365.7549239,8.269157246,295.5557666,51SVV045197
2025-12-09 03:13:16,9,Coastal Defense,8018.82408,0.782954083,132.3347961,12.16385456,226.4558372,51SUA399218
2025-12-15 16:36:05,6,Early Warning,9235.291219,5.069858988,457.9006901,15.91350292,-23.16592912,52SDG142415
2025-12-06 05:08:15,9,Coastal Defense,7929.598607,1.598634711,126.7258139,17.77657454,234.2753452,51SUA399218
2025-12-11 06:12:33,9,Coastal Defense,8013.253822,1.222634806,108.8298912,13.84212432,211.5831688,51SUA399218
2025-12-15 22:16:57,7,Target Illumination,10578.20899,2.794961757,37.84476862,4.357268946,194.8082022,51STV518067
2025-11-19 17:51:40,3,Naval/Ground Surveillance,8204.057517,0.847405852,355.0924737,16.65942674,240.0138986,51SVV045197
2025-12-19 23:11:36,9,Coastal Defense,8059.382068,1.908732884,130.1996906,17.44353822,211.3304515,51SUA399218
2025-12-04 20:42:20,3,Naval/Ground Surveillance,8150.116734,2.024691262,405.3174026,11.15774578,252.1064612,51SVV045197
2025-12-13 23:57:11,10,Long-Range Tracking / Weather,11085.90991,0.188309779,800.2704249,1.653043352,322.9333703,50RQU166267
2025-11-20 19:20:43,6,Early Warning,9254.072062,5.070731483,395.1761149,8.409623929,-10.32024659,52SDG142415
2025-11-22 12:01:48,7,Target Illumination,10556.25293,2.09978071,48.83480956,7.140769594,197.8399975,51STV518067
2025-12-01 19:01:25,5,Air Traffic Control,11209.75099,1.12550856,804.8200438,2.82120327,313.4517092,51RWJ270490
2025-12-16 18:46:18,5,Air Traffic Control,11283.9287,0.332951489,841.6724258,-6.589395905,276.2910658,51RWJ270490
2025-12-05 13:54:35,3,Naval/Ground Surveillance,8201.032568,1.674863897,469.9934939,12.09729303,278.0841497,51SVV045197
2025-12-04 08:37:48,9,Coastal Defense,8051.240683,1.675681694,134.3692516,9.683357171,209.5130434,51SUA399218
2025-11-23 02:28:49,3,Naval/Ground Surveillance,8116.122743,1.950730412,476.351157,15.55374855,259.8069426,51SVV045197
2025-11-20 03:16:59,4,Target Acquisition / Tracking,9835.038841,1.289116089,116.2799361,14.14249418,45.94572603,51SUT770698
2025-12-08 19:50:10,7,Target Illumination,10359.25922,1.624409532,44.80378283,9.716244713,199.6040651,51STV518067
2025-12-10 14:27:24,5,Air Traffic Control,11181.12904,0.660017382,831.5737596,-1.640616774,314.7687514,51RWJ270490
2025-11-19 12:19:50,9,Coastal Defense,8024.044309,1.8259122,110.8751242,9.48047812,241.5798457,51SUA399218
2025-11-27 18:20:47,5,Air Traffic Control,11133.29614,0.01,777.1249944,8.252170978,308.0139231,51RWJ270490
2025-11-26 10:38:28,9,Coastal Defense,8097.020526,2.058907252,114.9187566,9.400632055,216.7808909,51SUA399218
2025-12-07 12:44:10,1,Medium-Range Surveillance,9203.060358,4.323294614,197.3560393,16.80561161,55.44976697,51SXS985510
2025-11-30 13:33:06,5,Air Traffic Control,11133.90852,0.308711398,835.5158346,-3.595368641,319.3188269,51RWJ270490
2025-12-12 01:27:22,8,Medium-Range Search / Ground Mapping,9787.576815,2.284076891,399.930226,13.77336517,90.23696337,51RWL215712
2025-12-18 00:38:57,8,Medium-Range Search / Ground Mapping,9741.008789,2.534083196,349.3644872,16.87141205,85.18080215,51RWL215712
2025-12-17 01:22:56,5,Air Traffic Control,11293.03136,0.01,810.9477765,5.10687015,333.7116016,51RWJ270490
2025-11-27 18:57:20,3,Naval/Ground Surveillance,8059.596301,1.601740171,419.33776,18.27721434,259.587027,51SVV045197
2025-12-17 12:18:15,2,Short-Range Fire Control / Tracking,10483.83455,1.402897025,77.89682977,15.26690244,95.42891306,50RPP298191
2025-12-01 19:04:38,3,Naval/Ground Surveillance,8077.609565,0.545870173,447.049854,2.986549827,264.0632275,51SVV045197
2025-11-28 14:30:23,3,Naval/Ground Surveillance,8190.101575,1.808755906,482.2592123,9.678926004,278.2035084,51SVV045197
2025-12-09 17:26:19,1,Medium-Range Surveillance,9147.576969,3.862610473,201.5074141,12.0738172,63.08397115,51SXS985510
2025-11-30 01:47:35,9,Coastal Defense,8082.486054,1.9414202,129.9169599,8.539895586,211.332799,51SUA399218
2025-11-22 20:44:53,1,Medium-Range Surveillance,9142.301523,3.074102602,196.2469207,7.872383618,80.16968951,51SXS985510
2025-11-21 07:19:28,9,Coastal Defense,8014.121655,1.576874726,105.5672681,10.87637963,255.6746284,51SUA399218
2025-12-15 15:15:40,6,Early Warning,9295.849954,4.47532603,446.3979887,18.99121058,15.9475759,52SDG142415
2025-12-07 23:06:12,5,Air Traffic Control,11212.28342,1.384303004,820.8788127,4.453203967,310.7097024,51RWJ270490
2025-12-15 11:48:52,2,Short-Range Fire Control / Tracking,10475.56477,0.211744975,50.65268243,1.231623741,119.6242434,50RPP298191
2025-11-28 22:28:08,3,Naval/Ground Surveillance,8182.925037,1.644990884,343.019101,16.97560508,244.9999083,51SVV045197
2025-11-19 16:21:38,9,Coastal Defense,7966.362377,2.042568927,126.6224911,8.676488433,224.6273901,51SUA399218
2025-12-13 19:34:56,9,Coastal Defense,8058.257706,1.325615794,114.2418553,7.576163462,199.7867924,51SUA399218
2025-11-30 02:46:29,1,Medium-Range Surveillance,9225.515556,2.639570083,202.3849343,6.142506252,44.80457366,51SXS985510
2025-11-21 18:51:10,7,Target Illumination,10440.88425,1.494056453,57.81297861,10.9041897,191.0292923,51STV518067
2025-12-15 05:26:24,8,Medium-Range Search / Ground Mapping,9638.502839,1.720210597,349.3775395,17.47308349,92.71621579,51RWL215712
2025-12-15 16:25:49,3,Naval/Ground Surveillance,8071.103066,1.807772244,327.9023024,26.74046319,242.7702423,51SVV045197
2025-12-01 14:24:16,2,Short-Range Fire Control / Tracking,10470.07451,1.321228841,97.90163132,6.360764631,130.5788789,50RPP298191
2025-11-25 00:27:08,1,Medium-Range Surveillance,9156.330215,3.758210902,201.8840628,17.07525947,73.18718753,51SXS985510
2025-12-04 06:29:07,3,Naval/Ground Surveillance,8050.376511,1.124440122,456.0915473,9.702067276,243.2655501,51SVV045197
2025-12-05 01:58:11,3,Naval/Ground Surveillance,8014.98663,0.934892522,492.8075218,19.95895716,274.8784431,51SVV045197
2025-11-21 02:43:59,6,Early Warning,9312.830785,5.802901496,401.3288525,8.537636625,9.244351955,52SDG142415
2025-12-17 00:29:10,5,Air Traffic Control,11154.59654,0.01,798.0241908,16.34250858,319.1954097,51RWJ270490
2025-12-10 12:39:10,10,Long-Range Tracking / Weather,11157.23443,2.157214612,798.2623144,3.977258978,330.3616358,50RQU166267
2025-11-24 18:51:59,7,Target Illumination,10375.96781,1.89038034,50.60117965,9.762640999,190.4944411,51STV518067
2025-12-07 13:53:49,5,Air Traffic Control,11201.45747,0.933968283,847.3664471,18.22532469,316.7803321,51RWJ270490
2025-11-26 22:11:26,1,Medium-Range Surveillance,9277.799995,3.489973063,195.2594493,9.581650875,27.89011748,51SXS985510
2025-12-01 23:13:36,5,Air Traffic Control,11236.88494,0.01,802.7584552,10.68242241,305.5680657,51RWJ270490
2025-12-13 12:11:38,3,Naval/Ground Surveillance,8140.016524,1.683986117,425.0377118,10.24561719,298.0969739,51SVV045197
2025-12-15 06:35:33,8,Medium-Range Search / Ground Mapping,9727.275143,2.318437738,454.839721,10.96053517,86.88339521,51RWL215712
2025-11-25 21:19:02,10,Long-Range Tracking / Weather,11150.97433,1.350678572,801.5375888,0.955762017,330.5147375,50RQU166267
2025-12-01 12:52:59,7,Target Illumination,10453.99393,0.803204033,51.61885423,11.28220775,163.7225783,51STV518067
2025-12-06 06:18:12,3,Naval/Ground Surveillance,8094.424894,1.298188735,386.6034942,21.69091087,280.9682137,51SVV045197
2025-11-28 07:14:55,5,Air Traffic Control,11128.40656,0.471253822,849.483353,6.258270243,320.947055,51RWJ270490
2025-12-10 20:22:55,10,Long-Range Tracking / Weather,11176.39372,1.241591321,798.5281992,11.69136443,346.8228396,50RQU166267
2025-12-09 23:10:55,5,Air Traffic Control,11213.55351,0.062831761,807.5554714,5.884620405,297.3919814,51RWJ270490
2025-11-20 19:07:14,7,Target Illumination,10445.0502,2.238470885,48.20263729,-2.350233925,174.3002584,51STV518067
2025-11-19 07:38:49,7,Target Illumination,10502.85558,2.610779761,56.06127794,14.02911396,191.3389362,51STV518067
2025-12-16 09:35:15,9,Coastal Defense,8106.543274,1.747847634,110.8924948,10.13772628,209.4425146,51SUA399218
2025-11-27 17:40:35,7,Target Illumination,10481.32316,1.844482169,40.91896577,9.652196659,179.9539798,51STV518067
2025-12-11 13:31:32,9,Coastal Defense,8055.712508,2.405582731,114.5578812,5.023703092,235.8573111,51SUA399218
2025-12-13 16:50:14,8,Medium-Range Search / Ground Mapping,9734.606585,1.691613803,449.930496,6.910937986,69.68021892,51RWL215712
